1.406635999999999997e+00 -5.940132276025199554e-01
1.412711999999999968e+00 -5.937150575991360091e-01
1.418916000000000066e+00 -5.934063562049038953e-01
1.424916000000000071e+00 -5.931318818309279095e-01
1.430539000000000005e+00 -5.928771538147918907e-01
1.436280000000000001e+00 -5.926039958646719397e-01
1.442196000000000033e+00 -5.923328125503359853e-01
1.448290000000000077e+00 -5.920510978451518636e-01
1.454426999999999914e+00 -5.917641174445439356e-01
1.460379000000000094e+00 -5.914758206200799728e-01
1.466234000000000037e+00 -5.911908148552559306e-01
1.472374000000000072e+00 -5.908893537922319528e-01
1.478575999999999890e+00 -5.905971076961999966e-01
1.484876000000000085e+00 -5.903127601433039162e-01
1.491308000000000078e+00 -5.899955019940079648e-01
1.497684000000000015e+00 -5.896848259639919654e-01
1.504081999999999919e+00 -5.893642767550559824e-01
1.510243999999999920e+00 -5.890726888709518771e-01
1.516529999999999934e+00 -5.887718860198559723e-01
1.522869999999999946e+00 -5.884770070761119465e-01
1.529211000000000098e+00 -5.881617235625999918e-01
1.535630999999999968e+00 -5.878694774665679246e-01
1.542119999999999935e+00 -5.875640671319759534e-01
1.548508999999999913e+00 -5.872612896450959408e-01
1.554810000000000025e+00 -5.869762838802718985e-01
1.561074000000000073e+00 -5.866807467246000218e-01
1.567268000000000105e+00 -5.863924499001359480e-01
1.573574999999999946e+00 -5.860988873802479571e-01
1.579985999999999891e+00 -5.857836038667360024e-01
1.585830000000000073e+00 -5.855051802211919121e-01
1.591372000000000009e+00 -5.852372879664959893e-01
1.597169000000000061e+00 -5.849647882283040001e-01
1.603132999999999919e+00 -5.846784660396240341e-01
1.608999999999999986e+00 -5.843960931225119504e-01
1.614988000000000090e+00 -5.841282008678159166e-01
1.621070999999999929e+00 -5.838497772222719373e-01
1.627213000000000021e+00 -5.835575311262399811e-01
1.633288999999999991e+00 -5.832725253614159389e-01
1.639278000000000013e+00 -5.829960763516559563e-01
1.645513999999999921e+00 -5.826913242289919470e-01
1.651513000000000009e+00 -5.824050020403119809e-01
1.657637000000000027e+00 -5.821048574011439269e-01
1.663826999999999945e+00 -5.818132695170399327e-01
1.670001000000000069e+00 -5.815216816329359384e-01
1.675883000000000012e+00 -5.812544475901679775e-01
1.681980000000000031e+00 -5.809641761299199070e-01
1.688110999999999917e+00 -5.806811450008799724e-01
1.694383999999999890e+00 -5.803928481764158986e-01
1.700560999999999989e+00 -5.801012602923120154e-01
1.706776999999999989e+00 -5.798320516137599467e-01
1.713176999999999950e+00 -5.795457294250799807e-01
1.719562000000000035e+00 -5.792482176336238853e-01
1.725986000000000020e+00 -5.789493894183119771e-01
1.732604000000000033e+00 -5.786281819974479212e-01
1.739117000000000024e+00 -5.783458090803359486e-01
1.745573999999999959e+00 -5.780417151695999012e-01
1.752059999999999951e+00 -5.777389376827198886e-01
1.758548999999999918e+00 -5.774657797325999375e-01
1.765080999999999900e+00 -5.771583947622239696e-01
1.771635999999999989e+00 -5.768595665469119504e-01
1.778316999999999926e+00 -5.765798264775119364e-01
1.785055000000000058e+00 -5.762698086594238989e-01
1.791536000000000017e+00 -5.759749297156798731e-01
1.798186999999999980e+00 -5.756833418315759898e-01
1.804774000000000100e+00 -5.754062346098879344e-01
1.811404000000000014e+00 -5.751074063945759152e-01
1.818135999999999974e+00 -5.747967303645599157e-01
1.824824000000000002e+00 -5.745031678446720358e-01
1.830943999999999905e+00 -5.742313263184080085e-01
